# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m**2
# axis4_unit = m
# axis5_unit = m
#C	hfl/Ref			Awet1			z barWet1/Ref	Diam Hydro1	
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
3	3.806193E-01	2.669773E-02	3.113885E-01	1.775854E-01	
4	3.606193E-01	2.307304E-02	3.021178E-01	1.600058E-01	
5	3.406193E-01	1.909398E-02	2.920380E-01	1.400203E-01	
6	3.206193E-01	1.496452E-02	2.813976E-01	1.181570E-01	
7	3.006193E-01	1.086475E-02	2.703505E-01	9.474682E-02	
8	2.806193E-01	6.985652E-03	2.589873E-01	7.006842E-02	
9	2.606193E-01	3.550799E-03	2.473561E-01	4.430873E-02	
10	2.406193E-01	8.989172E-04	2.354618E-01	1.760835E-02	
11	2.277674E-01	0.000000E+00	2.277674E-01	0.000000E+00	
# Orientation 14 : pitch = -12.0 degree ;   roll = -16.0 degree
1	4.624689E-01	3.140932E-02	3.662020E-01	1.999613E-01	
2	4.424689E-01	2.968134E-02	3.612915E-01	1.917741E-01	
3	4.224689E-01	2.668869E-02	3.533613E-01	1.775421E-01	
4	4.024689E-01	2.305757E-02	3.440875E-01	1.599296E-01	
5	3.824689E-01	1.907408E-02	3.339756E-01	1.399219E-01	
6	3.624689E-01	1.493626E-02	3.233573E-01	1.180010E-01	
7	3.424689E-01	1.083058E-02	3.123026E-01	9.453697E-02	
8	3.224689E-01	6.950409E-03	3.009352E-01	6.982569E-02	
9	3.024689E-01	3.518297E-03	2.892347E-01	4.403768E-02	
10	2.824689E-01	8.740451E-04	2.774172E-01	1.728054E-02	
11	2.698752E-01	0.000000E+00	2.698752E-01	0.000000E+00	
# Orientation 15 : pitch = -8.0 degree ;   roll = -16.0 degree
1	5.025695E-01	3.140934E-02	4.063984E-01	1.999616E-01	
2	4.825695E-01	2.967889E-02	4.014844E-01	1.917625E-01	
3	4.625695E-01	2.668209E-02	3.935517E-01	1.775105E-01	
4	4.425695E-01	2.304627E-02	3.842754E-01	1.598740E-01	
5	4.225695E-01	1.905401E-02	3.741782E-01	1.398106E-01	
6	4.025695E-01	1.491302E-02	3.635294E-01	1.178666E-01	
7	3.825695E-01	1.080898E-02	3.524474E-01	9.441253E-02	
8	3.625695E-01	6.925366E-03	3.411245E-01	6.965555E-02	
9	3.425695E-01	3.493936E-03	3.294116E-01	4.383179E-02	
10	3.225695E-01	8.560049E-04	3.175960E-01	1.704083E-02	
11	3.101641E-01	0.000000E+00	3.101641E-01	0.000000E+00	
# Orientation 16 : pitch = -4.0 degree ;   roll = -16.0 degree
1	5.407272E-01	3.140926E-02	4.446121E-01	1.999610E-01	
2	5.207272E-01	2.967744E-02	4.396979E-01	1.917557E-01	
3	5.007272E-01	2.667808E-02	4.317641E-01	1.774913E-01	
4	4.807272E-01	2.303940E-02	4.224863E-01	1.598402E-01	
5	4.607272E-01	1.904424E-02	4.123876E-01	1.397603E-01	
6	4.407272E-01	1.490199E-02	4.017434E-01	1.178096E-01	
7	4.207272E-01	1.079404E-02	3.906910E-01	9.432213E-02	
8	4.007272E-01	6.911748E-03	3.793242E-01	6.956868E-02	
9	3.807272E-01	3.479080E-03	3.676192E-01	4.370581E-02	
10	3.607272E-01	8.451278E-04	3.557875E-01	1.689584E-02	
11	3.484365E-01	0.000000E+00	3.484365E-01	0.000000E+00	
# Orientation 17 : pitch = 0.0 degree ;   roll = -16.0 degree
1	5.767571E-01	3.140914E-02	4.806597E-01	1.999602E-01	
2	5.567571E-01	2.967691E-02	4.757465E-01	1.917532E-01	
3	5.367571E-01	2.667674E-02	4.678120E-01	1.774849E-01	
4	5.167571E-01	2.303709E-02	4.585337E-01	1.598288E-01	
5	4.967571E-01	1.904098E-02	4.484346E-01	1.397435E-01	
6	4.767571E-01	1.489754E-02	4.377697E-01	1.177842E-01	
7	4.567571E-01	1.078985E-02	4.267385E-01	9.429890E-02	
