3.653166e+00 3.655708e+00 3.658160e+00 3.660765e+00 3.664021e+00 3.667636e+00 
3.671546e+00 3.675691e+00 3.680010e+00 3.684689e+00 3.689430e+00 3.694258e+00 
3.699233e+00 3.704413e+00 3.709955e+00 3.715821e+00 3.722064e+00 3.728671e+00 
3.735592e+00 3.742282e+00 3.749186e+00 3.756253e+00 3.763442e+00 3.770832e+00 
3.778743e+00 3.787191e+00 3.796347e+00 3.806381e+00 3.817451e+00 3.830498e+00 
3.844224e+00 3.858333e+00 3.872525e+00 3.886504e+00 3.900336e+00 3.913547e+00 
3.926243e+00 3.938549e+00 3.950585e+00 3.961455e+00 3.972303e+00 3.983218e+00 
3.994247e+00 4.005430e+00 4.017099e+00 4.029001e+00 4.041176e+00 4.053639e+00 
4.066357e+00 4.078791e+00 4.091399e+00 4.104136e+00 4.116965e+00 4.129841e+00 
4.142747e+00 4.155620e+00 4.168417e+00 4.181097e+00 4.193621e+00 
2.942423e+00 3.056987e+00 3.154295e+00 3.235765e+00 3.302821e+00 3.356886e+00 
3.401277e+00 3.435522e+00 3.461040e+00 3.479253e+00 3.491585e+00 3.497419e+00 
3.500215e+00 3.501394e+00 3.502380e+00 3.504566e+00 3.510653e+00 3.518081e+00 
3.526376e+00 3.535067e+00 3.543677e+00 3.551239e+00 3.558003e+00 3.564064e+00 
3.569544e+00 3.574566e+00 3.578999e+00 3.583216e+00 3.587348e+00 3.591534e+00 
3.595917e+00 3.600234e+00 3.605034e+00 3.610458e+00 3.616542e+00 3.623038e+00 
3.628995e+00 3.634769e+00 3.640065e+00 3.644582e+00 3.648122e+00 3.651784e+00 
3.654872e+00 3.657627e+00 3.660292e+00 3.663111e+00 3.666453e+00 3.670154e+00 
3.674150e+00 3.678382e+00 3.682786e+00 3.687444e+00 3.692163e+00 3.696969e+00 
3.701921e+00 3.707079e+00 3.712558e+00 3.718360e+00 3.724540e+00 3.731083e+00 
3.737941e+00 3.744782e+00 3.751838e+00 3.759056e+00 3.766396e+00 3.773937e+00 
3.781933e+00 3.790466e+00 3.799707e+00 3.809826e+00 3.820981e+00 3.833676e+00 
3.847050e+00 3.860805e+00 3.874645e+00 3.888272e+00 3.901595e+00 3.914298e+00 
3.926485e+00 3.938281e+00 3.949809e+00 3.960612e+00 3.971392e+00 3.982240e+00 
3.993201e+00 4.004317e+00 4.015791e+00 4.027498e+00 4.039477e+00 4.051745e+00 
4.064268e+00 4.076722e+00 4.089350e+00 4.102107e+00 4.114955e+00 4.127851e+00 
4.140768e+00 4.153651e+00 4.166458e+00 4.179149e+00 4.191683e+00 
2.925423e+00 3.041398e+00 3.140116e+00 3.222997e+00 3.291464e+00 3.346939e+00 
3.390843e+00 3.424600e+00 3.449630e+00 3.467356e+00 3.479200e+00 3.486584e+00 
3.490930e+00 3.493659e+00 3.496195e+00 3.499930e+00 3.505425e+00 3.512261e+00 
3.519964e+00 3.528062e+00 3.536080e+00 3.543551e+00 3.550225e+00 3.556195e+00 
3.561585e+00 3.566516e+00 3.571110e+00 3.575489e+00 3.579782e+00 3.584130e+00 
3.588674e+00 3.593557e+00 3.598922e+00 3.604911e+00 3.611560e+00 3.618621e+00 
3.625796e+00 3.632788e+00 3.639301e+00 3.645036e+00 3.649794e+00 3.653735e+00 
3.657102e+00 3.660136e+00 3.663081e+00 3.666179e+00 3.669634e+00 3.673447e+00 
3.677556e+00 3.681900e+00 3.686417e+00 3.691046e+00 3.695736e+00 3.700513e+00 
3.705437e+00 3.710566e+00 3.715962e+00 3.721681e+00 3.727778e+00 3.734238e+00 
3.741013e+00 3.748052e+00 3.755305e+00 3.762721e+00 3.770259e+00 3.777998e+00 
3.786105e+00 3.794749e+00 3.804101e+00 3.814331e+00 3.825597e+00 3.837831e+00 
3.850744e+00 3.864039e+00 3.877418e+00 3.890584e+00 3.903242e+00 3.915279e+00 
3.926801e+00 3.937932e+00 3.948794e+00 3.959509e+00 3.970201e+00 3.980961e+00 
3.991834e+00 4.002861e+00 4.014080e+00 4.025532e+00 4.037256e+00 4.049269e+00 
4.061537e+00 4.074017e+00 4.086671e+00 4.099454e+00 4.112328e+00 4.125250e+00 
4.138180e+00 4.151076e+00 4.163897e+00 4.176601e+00 4.189148e+00 

