# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m
# axis4_unit = m
# axis5_unit = m
# axis6_unit = m
# axis7_unit = m**3
# axis8_unit = m**2
#C	COGx        	COGy        	COGz        	hfl/minPt   	hfl/refPt   	vol         	FS area     
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
13	-1.777775E-02	-1.453772E-03	-8.674799E-02	3.952654E-01	7.763270E-02	1.641256E-01	5.039821E-01
14	-1.847587E-02	-1.860067E-03	-9.684953E-02	3.752654E-01	5.763270E-02	1.540459E-01	5.039821E-01
15	-1.941893E-02	-2.224817E-03	-1.069653E-01	3.552654E-01	3.763270E-02	1.439663E-01	5.039821E-01
16	-2.066222E-02	-2.538576E-03	-1.170985E-01	3.352654E-01	1.763270E-02	1.338866E-01	5.039821E-01
17	-2.227912E-02	-2.788975E-03	-1.272534E-01	3.152654E-01	-2.367302E-03	1.238070E-01	5.039821E-01
18	-2.436892E-02	-2.959087E-03	-1.374357E-01	2.952654E-01	-2.236730E-02	1.137273E-01	5.039821E-01
19	-2.706963E-02	-3.025546E-03	-1.476535E-01	2.752654E-01	-4.236730E-02	1.036477E-01	5.039821E-01
20	-3.057862E-02	-2.954825E-03	-1.579183E-01	2.552654E-01	-6.236730E-02	9.356807E-02	5.039821E-01
21	-3.518871E-02	-2.697274E-03	-1.682469E-01	2.352654E-01	-8.236730E-02	8.348842E-02	5.039821E-01
22	-4.135344E-02	-2.175912E-03	-1.786658E-01	2.152654E-01	-1.023673E-01	7.340879E-02	5.039821E-01
23	-4.981512E-02	-1.264736E-03	-1.892181E-01	1.952654E-01	-1.223673E-01	6.332915E-02	5.039821E-01
24	-6.187818E-02	2.575670E-04	-1.999794E-01	1.752654E-01	-1.423673E-01	5.324950E-02	5.039821E-01
25	-8.006517E-02	2.819106E-03	-2.110962E-01	1.552654E-01	-1.623673E-01	4.316987E-02	5.039821E-01
26	-1.099456E-01	7.358328E-03	-2.228917E-01	1.352654E-01	-1.823673E-01	3.309165E-02	5.028975E-01
27	-1.583687E-01	1.382570E-02	-2.357211E-01	1.152654E-01	-2.023673E-01	2.332886E-02	4.641161E-01
28	-2.185905E-01	2.085127E-02	-2.491852E-01	9.526536E-02	-2.223673E-01	1.487925E-02	3.756983E-01
29	-2.786285E-01	3.233634E-02	-2.627951E-01	7.526536E-02	-2.423673E-01	8.329584E-03	2.792687E-01
30	-3.362296E-01	5.464910E-02	-2.766557E-01	5.526536E-02	-2.623673E-01	3.708510E-03	1.828392E-01
31	-3.873407E-01	1.057998E-01	-2.911837E-01	3.526536E-02	-2.823673E-01	1.016019E-03	8.640931E-02
32	-4.338618E-01	1.773437E-01	-3.061837E-01	1.526536E-02	-3.023673E-01	8.241004E-05	1.619551E-02
33	-4.693232E-01	2.318807E-01	-3.176177E-01	0.000000E+00	-3.176327E-01	0.000000E+00	0.000000E+00
# Orientation 177 : pitch = -4.0 degree ;   roll = -4.0 degree
1	6.171466E-08	1.345210E-07	1.623781E-08	6.021168E-01	3.010584E-01	2.500000E-01	0.000000E+00
2	-4.524269E-04	1.776670E-04	-3.161864E-04	5.821168E-01	2.810584E-01	2.497241E-01	4.140366E-02
3	-3.007857E-03	8.014892E-04	-2.410336E-03	5.621168E-01	2.610584E-01	2.477968E-01	1.628085E-01
4	-7.314322E-03	1.361892E-03	-7.287635E-03	5.421168E-01	2.410584E-01	2.431001E-01	3.068655E-01
5	-1.049247E-02	1.760319E-03	-1.489843E-02	5.221168E-01	2.210584E-01	2.355593E-01	4.400612E-01
6	-1.123890E-02	1.578167E-03	-2.442862E-02	5.021168E-01	2.010584E-01	2.260177E-01	5.003025E-01
7	-1.114753E-02	1.032189E-03	-3.445159E-02	4.821168E-01	1.810584E-01	2.159720E-01	5.024451E-01
8	-1.110783E-02	4.974161E-04	-4.448034E-02	4.621168E-01	1.610584E-01	2.059231E-01	5.024451E-01
9	-1.113578E-02	-2.030987E-05	-5.451202E-02	4.421168E-01	1.410584E-01	1.958742E-01	5.024451E-01
10	-1.124239E-02	-5.182173E-04	-6.454715E-02	4.221168E-01	1.210584E-01	1.858253E-01	5.024451E-01
11	-1.144111E-02	-9.929087E-04	-7.458629E-02	4.021168E-01	1.010584E-01	1.757764E-01	5.024451E-01
12	-1.174876E-02	-1.440152E-03	-8.463016E-02	3.821168E-01	8.105841E-02	1.657275E-01	5.024451E-01
13	-1.218641E-02	-1.854643E-03	-9.467971E-02	3.621168E-01	6.105841E-02	1.556786E-01	5.024451E-01
14	-1.278093E-02	-2.229586E-03	-1.047361E-01	3.421168E-01	4.105841E-02	1.456297E-01	5.024451E-01
15	-1.356727E-02	-2.556219E-03	-1.148008E-01	3.221168E-01	2.105841E-02	1.355808E-01	5.024451E-01
16	-1.459145E-02	-2.822890E-03	-1.248760E-01	3.021168E-01	1.058407E-03	1.255319E-01	5.024451E-01
17	-1.591554E-02	-3.014013E-03	-1.349641E-01	2.821168E-01	-1.894159E-02	1.154830E-01	5.024451E-01
18	-1.762533E-02	-3.107920E-03	-1.450691E-01	2.621168E-01	-3.894159E-02	1.054341E-01	5.024451E-01
19	-1.984274E-02	-3.073945E-03	-1.551962E-01	2.421168E-01	-5.894159E-02	9.538517E-02	5.024451E-01
20	-2.274704E-02	-2.866849E-03	-1.653533E-01	2.221168E-01	-7.894159E-02	8.533627E-02	5.024451E-01
21	-2.661332E-02	-2.417370E-03	-1.755523E-01	2.021168E-01	-9.894159E-02	7.528737E-02	5.024451E-01
22	-3.188607E-02	-1.613453E-03	-1.858125E-01	1.821168E-01	-1.189416E-01	6.523847E-02	5.024451E-01
23	-3.933361E-02	-2.615299E-04	-1.961676E-01	1.621168E-01	-1.389416E-01	5.518956E-02	5.024451E-01
24	-5.040833E-02	2.004430E-03	-2.066807E-01	1.421168E-01	-1.589416E-01	4.514066E-02	5.024451E-01
25	-6.822622E-02	5.969569E-03	-2.174877E-01	1.221168E-01	-1.789416E-01	3.509176E-02	5.024451E-01
26	-1.008928E-01	1.367407E-02	-2.289418E-01	1.021168E-01	-1.989416E-01	2.504335E-02	5.018325E-01
27	-1.627800E-01	2.710582E-02	-2.416123E-01	8.211681E-02	-2.189416E-01	1.538347E-02	4.503558E-01
28	-2.485775E-01	4.527770E-02	-2.552800E-01	6.211681E-02	-2.389416E-01	7.565782E-03	3.221127E-01
29	-3.304027E-01	8.372827E-02	-2.695168E-01	4.211681E-02	-2.589416E-01	2.564102E-03	1.780558E-01
30	-4.018707E-01	1.530752E-01	-2.844708E-01	2.211681E-02	-2.789416E-01	3.732740E-04	5.063205E-02
31	-4.726749E-01	2.244027E-01	-2.994708E-01	2.116814E-03	-2.989416E-01	3.272709E-07	4.638156E-04
32	-4.800979E-01	2.318806E-01	-3.010434E-01	0.000000E+00	-3.010584E-01	0.000000E+00	0.000000E+00
# Orientation 178 : pitch = -2.0 degree ;   roll = -4.0 degree
1	4.470835E-08	1.345210E-07	-7.492743E-09	5.682347E-01	2.841173E-01	2.500000E-01	0.000000E+00
2	-7.658452E-04	3.543649E-04	-5.930439E-04	5.482347E-01	2.641173E-01	2.494504E-01	8.245468E-02
3	-3.668174E-03	1.606480E-03	-4.531257E-03	5.282347E-01	2.441173E-01	2.456210E-01	3.190035E-01
4	-5.585298E-03	2.135203E-03	-1.283809E-02	5.082347E-01	2.241173E-01	2.373371E-01	4.819048E-01
5	-5.623236E-03	1.633004E-03	-2.278449E-02	4.882347E-01	2.041173E-01	2.273704E-01	5.015267E-01
6	-5.569890E-03	1.081512E-03	-3.279483E-02	4.682347E-01	1.841173E-01	2.173398E-01	5.015267E-01
7	-5.545214E-03	5.443845E-04	-4.280614E-02	4.482347E-01	1.641173E-01	2.073093E-01	5.015267E-01
8	-5.553529E-03	2.376776E-05	-5.281860E-02	4.282347E-01	1.441173E-01	1.972788E-01	5.015267E-01
9	-5.600110E-03	-4.776563E-04	-6.283241E-02	4.082347E-01	1.241173E-01	1.872482E-01	5.015267E-01
10	-5.691543E-03	-9.566392E-04	-7.284778E-02	3.882347E-01	1.041173E-01	1.772177E-01	5.015267E-01
11	-5.835816E-03	-1.409128E-03	-8.286499E-02	3.682347E-01	8.411733E-02	1.671872E-01	5.015267E-01
12	-6.043091E-03	-1.830086E-03	-9.288440E-02	3.482347E-01	6.411733E-02	1.571566E-01	5.015267E-01
13	-6.326273E-03	-2.213016E-03	-1.029065E-01	3.282347E-01	4.411733E-02	1.471261E-01	5.015267E-01
14	-6.701961E-03	-2.549573E-03	-1.129317E-01	3.082347E-01	2.411733E-02	1.370956E-01	5.015267E-01
15	-7.192090E-03	-2.828851E-03	-1.229610E-01	2.882347E-01	4.117329E-03	1.270650E-01	5.015267E-01
16	-7.826105E-03	-3.036007E-03	-1.329953E-01	2.682347E-01	-1.588267E-02	1.170345E-01	5.015267E-01
17	-8.644447E-03	-3.150865E-03	-1.430360E-01	2.482347E-01	-3.588267E-02	1.070040E-01	5.015267E-01
18	-9.704337E-03	-3.144726E-03	-1.530852E-01	2.282347E-01	-5.588267E-02	9.697343E-02	5.015267E-01
19	-1.108937E-02	-2.975717E-03	-1.631457E-01	2.082347E-01	-7.588267E-02	8.694289E-02	5.015267E-01
20	-1.292671E-02	-2.580121E-03	-1.732219E-01	1.882347E-01	-9.588267E-02	7.691237E-02	5.015267E-01
21	-1.541992E-02	-1.855984E-03	-1.833211E-01	1.682347E-01	-1.158827E-01	6.688183E-02	5.015267E-01
22	-1.891612E-02	-6.294395E-04	-1.934552E-01	1.482347E-01	-1.358827E-01	5.685131E-02	5.015267E-01
23	-2.405994E-02	1.422421E-03	-2.036468E-01	1.282347E-01	-1.558827E-01	4.682077E-02	5.015267E-01
24	-3.219904E-02	4.974679E-03	-2.139428E-01	1.082347E-01	-1.758827E-01	3.679023E-02	5.015267E-01
25	-4.670157E-02	1.171450E-02	-2.244608E-01	8.823470E-02	-1.958827E-01	2.675970E-02	5.015267E-01
26	-7.900552E-02	2.737139E-02	-2.355997E-01	6.823470E-02	-2.158827E-01	1.672941E-02	5.010493E-01
27	-1.568908E-01	6.585003E-02	-2.483280E-01	4.823470E-02	-2.358827E-01	7.383600E-03	4.060472E-01
28	-2.887419E-01	1.314408E-01	-2.629413E-01	2.823470E-02	-2.558827E-01	1.546618E-03	1.643317E-01
29	-4.315741E-01	2.026377E-01	-2.779413E-01	8.234697E-03	-2.758827E-01	3.836884E-05	1.397822E-02
30	-4.902404E-01	2.318809E-01	-2.841024E-01	0.000000E+00	-2.841174E-01	0.000000E+00	0.000000E+00
# Orientation 179 : pitch = 0.0 degree ;   roll = -4.0 degree
1	5.960464E-08	1.047187E-07	-1.752979E-09	5.336604E-01	2.668302E-01	2.500000E-01	0.000000E+00
2	5.960464E-08	1.594380E-03	-2.948211E-03	5.136604E-01	2.468302E-01	2.471260E-01	2.874114E-01
3	5.960464E-08	2.262965E-03	-1.138686E-02	4.936604E-01	2.268302E-01	2.386922E-01	5.012212E-01
4	5.960464E-08	1.697496E-03	-2.139153E-02	4.736604E-01	2.068302E-01	2.286678E-01	5.012212E-01
5	5.960464E-08	1.144275E-03	-3.139661E-02	4.536604E-01	1.868302E-01	2.186433E-01	5.012212E-01
6	5.960464E-08	6.050621E-04	-4.140221E-02	4.336604E-01	1.668302E-01	2.086189E-01	5.012212E-01
7	5.960464E-08	8.206111E-05	-5.140835E-02	4.136604E-01	1.468302E-01	1.985945E-01	5.012212E-01
8	5.960464E-08	-4.222240E-04	-6.141515E-02	3.936604E-01	1.268302E-01	1.885701E-01	5.012212E-01
9	5.960464E-08	-9.046342E-04	-7.142271E-02	3.736604E-01	1.068302E-01	1.785456E-01	5.012212E-01
10	5.960464E-08	-1.361236E-03	-8.143118E-02	3.536604E-01	8.683020E-02	1.685212E-01	5.012212E-01
11	5.960464E-08	-1.787111E-03	-9.144071E-02	3.336604E-01	6.683020E-02	1.584968E-01	5.012212E-01
12	5.960464E-08	-2.176091E-03	-1.014515E-01	3.136604E-01	4.683020E-02	1.484724E-01	5.012212E-01
13	5.960464E-08	-2.520129E-03	-1.114639E-01	2.936604E-01	2.683020E-02	1.384479E-01	5.012212E-01
14	5.960464E-08	-2.808734E-03	-1.214782E-01	2.736604E-01	6.830204E-03	1.284235E-01	5.012212E-01
15	5.960464E-08	-3.027781E-03	-1.314950E-01	2.536604E-01	-1.316980E-02	1.183991E-01	5.012212E-01
16	5.960464E-08	-3.157988E-03	-1.415149E-01	2.336604E-01	-3.316980E-02	1.083747E-01	5.012212E-01
17	5.960464E-08	-3.172203E-03	-1.515387E-01	2.136604E-01	-5.316980E-02	9.835025E-02	5.012212E-01
18	5.960464E-08	-3.030911E-03	-1.615681E-01	1.936604E-01	-7.316980E-02	8.832582E-02	5.012212E-01
19	5.960464E-08	-2.674385E-03	-1.716049E-01	1.736604E-01	-9.316980E-02	7.830139E-02	5.012212E-01
20	5.960464E-08	-2.007857E-03	-1.816525E-01	1.536604E-01	-1.131698E-01	6.827698E-02	5.012212E-01
21	5.960464E-08	-8.712258E-04	-1.917166E-01	1.336604E-01	-1.331698E-01	5.825255E-02	5.012212E-01
22	1.192093E-07	1.028583E-03	-2.018072E-01	1.136604E-01	-1.531698E-01	4.822814E-02	5.012212E-01
23	1.192093E-07	4.292325E-03	-2.119454E-01	9.366041E-02	-1.731698E-01	3.820371E-02	5.012212E-01
24	1.192093E-07	1.037569E-02	-2.221820E-01	7.366041E-02	-1.931698E-01	2.817928E-02	5.012212E-01
25	1.788139E-07	2.394928E-02	-2.326798E-01	5.366041E-02	-2.131698E-01	1.815487E-02	5.012212E-01
26	2.980232E-07	7.228141E-02	-2.443899E-01	3.366041E-02	-2.331698E-01	8.141094E-03	4.837196E-01
27	5.960464E-07	1.671529E-01	-2.577232E-01	1.366041E-02	-2.531698E-01	1.340824E-03	1.963081E-01
28	3.905892E-04	2.318572E-01	-2.668168E-01	0.000000E+00	-2.668302E-01	0.000000E+00	0.000000E+00
# Orientation 180 : pitch = 2.0 degree ;   roll = -4.0 degree
1	2.840759E-08	1.047187E-07	-1.378287E-08	5.682348E-01	2.841174E-01	2.500000E-01	0.000000E+00
2	7.659481E-04	3.543649E-04	-5.930502E-04	5.482348E-01	2.641174E-01	2.494504E-01	8.245444E-02
3	3.668277E-03	1.606480E-03	-4.531263E-03	5.282348E-01	2.441174E-01	2.456210E-01	3.190028E-01
4	5.585401E-03	2.135173E-03	-1.283808E-02	5.082348E-01	2.241174E-01	2.373371E-01	4.819045E-01
5	5.623369E-03	1.633004E-03	-2.278449E-02	4.882348E-01	2.041174E-01	2.273704E-01	5.015267E-01
6	5.570023E-03	1.081512E-03	-3.279480E-02	4.682348E-01	1.841174E-01	2.173399E-01	5.015267E-01
7	5.545347E-03	5.443845E-04	-4.280612E-02	4.482348E-01	1.641174E-01	2.073093E-01	5.015267E-01
8	5.553632E-03	2.376776E-05	-5.281860E-02	4.282348E-01	1.441174E-01	1.972788E-01	5.015267E-01
9	5.600242E-03	-4.776563E-04	-6.283240E-02	4.082348E-01	1.241174E-01	1.872483E-01	5.015267E-01
10	5.691676E-03	-9.566392E-04	-7.284777E-02	3.882348E-01	1.041174E-01	1.772177E-01	5.015267E-01
11	5.835919E-03	-1.409128E-03	-8.286498E-02	3.682348E-01	8.411738E-02	1.671872E-01	5.015267E-01
12	6.043224E-03	-1.830086E-03	-9.288439E-02	3.482348E-01	6.411738E-02	1.571567E-01	5.015267E-01
13	6.326406E-03	-2.213016E-03	-1.029064E-01	3.282348E-01	4.411738E-02	1.471261E-01	5.015267E-01
14	6.702094E-03	-2.549603E-03	-1.129317E-01	3.082348E-01	2.411738E-02	1.370956E-01	5.015267E-01
15	7.192223E-03	-2.828851E-03	-1.229610E-01	2.882348E-01	4.117380E-03	1.270651E-01	5.015267E-01
16	7.826237E-03	-3.036007E-03	-1.329953E-01	2.682348E-01	-1.588262E-02	1.170345E-01	5.015267E-01
17	8.644609E-03	-3.150865E-03	-1.430360E-01	2.482348E-01	-3.588262E-02	1.070040E-01	5.015267E-01
18	9.704499E-03	-3.144726E-03	-1.530852E-01	2.282348E-01	-5.588262E-02	9.697345E-02	5.015267E-01
19	1.108947E-02	-2.975717E-03	-1.631457E-01	2.082348E-01	-7.588262E-02	8.694291E-02	5.015267E-01
20	1.292685E-02	-2.580121E-03	-1.732219E-01	1.882348E-01	-9.588262E-02	7.691239E-02	5.015267E-01
21	1.542005E-02	-1.855984E-03	-1.833211E-01	1.682348E-01	-1.158826E-01	6.688185E-02	5.015267E-01
22	1.891628E-02	-6.294693E-04	-1.934552E-01	1.482348E-01	-1.358826E-01	5.685132E-02	5.015267E-01
23	2.406010E-02	1.422421E-03	-2.036468E-01	1.282348E-01	-1.558826E-01	4.682078E-02	5.015267E-01
24	3.219923E-02	4.974679E-03	-2.139428E-01	1.082348E-01	-1.758826E-01	3.679024E-02	5.015267E-01
25	4.670176E-02	1.171447E-02	-2.244608E-01	8.823480E-02	-1.958826E-01	2.675972E-02	5.015267E-01
26	7.900581E-02	2.737136E-02	-2.355997E-01	6.823480E-02	-2.158826E-01	1.672942E-02	5.010493E-01
27	1.568910E-01	6.584986E-02	-2.483280E-01	4.823480E-02	-2.358826E-01	7.383617E-03	4.060474E-01
28	2.887420E-01	1.314405E-01	-2.629413E-01	2.823480E-02	-2.558826E-01	1.546627E-03	1.643322E-01
29	4.315738E-01	2.026374E-01	-2.779413E-01	8.234799E-03	-2.758826E-01	3.836988E-05	1.397845E-02
30	4.902403E-01	2.318808E-01	-2.841024E-01	0.000000E+00	-2.841174E-01	0.000000E+00	0.000000E+00
# Orientation 181 : pitch = 4.0 degree ;   roll = -4.0 degree
1	8.461213E-08	1.047187E-07	-1.789160E-08	6.021169E-01	3.010584E-01	2.500000E-01	0.000000E+00
2	4.525435E-04	1.776670E-04	-3.162056E-04	5.821169E-01	2.810584E-01	2.497241E-01	4.140361E-02
3	3.007973E-03	8.014892E-04	-2.410340E-03	5.621169E-01	2.610584E-01	2.477968E-01	1.628083E-01
4	7.314469E-03	1.361892E-03	-7.287654E-03	5.421169E-01	2.410584E-01	2.431001E-01	3.068651E-01
5	1.049259E-02	1.760319E-03	-1.489844E-02	5.221169E-01	2.210584E-01	2.355593E-01	4.400609E-01
6	1.123902E-02	1.578167E-03	-2.442862E-02	5.021169E-01	2.010584E-01	2.260177E-01	5.003024E-01
7	1.114770E-02	1.032189E-03	-3.445159E-02	4.821169E-01	1.810584E-01	2.159720E-01	5.024451E-01
8	1.110795E-02	4.974161E-04	-4.448033E-02	4.621169E-01	1.610584E-01	2.059231E-01	5.024451E-01
9	1.113590E-02	-2.030987E-05	-5.451203E-02	4.421169E-01	1.410584E-01	1.958742E-01	5.024451E-01
10	1.124253E-02	-5.182173E-04	-6.454715E-02	4.221169E-01	1.210584E-01	1.858253E-01	5.024451E-01
11	1.144126E-02	-9.929087E-04	-7.458629E-02	4.021169E-01	1.010584E-01	1.757764E-01	5.024451E-01
12	1.174893E-02	-1.440152E-03	-8.463016E-02	3.821169E-01	8.105841E-02	1.657275E-01	5.024451E-01
13	1.218655E-02	-1.854643E-03	-9.467972E-02	3.621169E-01	6.105841E-02	1.556786E-01	5.024451E-01
14	1.278111E-02	-2.229586E-03	-1.047361E-01	3.421169E-01	4.105841E-02	1.456297E-01	5.024451E-01
15	1.356741E-02	-2.556219E-03	-1.148009E-01	3.221169E-01	2.105841E-02	1.355808E-01	5.024451E-01
16	1.459160E-02	-2.822920E-03	-1.248760E-01	3.021169E-01	1.058406E-03	1.255319E-01	5.024451E-01
17	1.591572E-02	-3.014013E-03	-1.349641E-01	2.821169E-01	-1.894159E-02	1.154830E-01	5.024451E-01
18	1.762554E-02	-3.107920E-03	-1.450691E-01	2.621169E-01	-3.894159E-02	1.054341E-01	5.024451E-01
19	1.984289E-02	-3.073945E-03	-1.551963E-01	2.421169E-01	-5.894159E-02	9.538517E-02	5.024451E-01
20	2.274724E-02	-2.866849E-03	-1.653533E-01	2.221169E-01	-7.894159E-02	8.533628E-02	5.024451E-01
21	2.661350E-02	-2.417370E-03	-1.755523E-01	2.021169E-01	-9.894159E-02	7.528737E-02	5.024451E-01
22	3.188624E-02	-1.613453E-03	-1.858125E-01	1.821169E-01	-1.189416E-01	6.523848E-02	5.024451E-01
23	3.933385E-02	-2.615299E-04	-1.961676E-01	1.621169E-01	-1.389416E-01	5.518957E-02	5.024451E-01
24	5.040857E-02	2.004400E-03	-2.066807E-01	1.421169E-01	-1.589416E-01	4.514066E-02	5.024451E-01
25	6.822648E-02	5.969569E-03	-2.174877E-01	1.221169E-01	-1.789416E-01	3.509177E-02	5.024451E-01
26	1.008931E-01	1.367407E-02	-2.289418E-01	1.021169E-01	-1.989416E-01	2.504336E-02	5.018324E-01
27	1.627803E-01	2.710576E-02	-2.416123E-01	8.211687E-02	-2.189416E-01	1.538347E-02	4.503557E-01
28	2.485777E-01	4.527761E-02	-2.552800E-01	6.211687E-02	-2.389416E-01	7.565790E-03	3.221126E-01
29	3.304029E-01	8.372809E-02	-2.695168E-01	4.211687E-02	-2.589416E-01	2.564109E-03	1.780560E-01
30	4.018707E-01	1.530749E-01	-2.844708E-01	2.211687E-02	-2.789416E-01	3.732764E-04	5.063225E-02
31	4.726749E-01	2.244025E-01	-2.994708E-01	2.116873E-03	-2.989416E-01	3.272973E-07	4.638404E-04
32	4.800981E-01	2.318806E-01	-3.010434E-01	0.000000E+00	-3.010585E-01	0.000000E+00	0.000000E+00
# Orientation 182 : pitch = 6.0 degree ;   roll = -4.0 degree
1	8.480305E-08	1.047187E-07	-2.345640E-08	6.352654E-01	3.176327E-01	2.500000E-01	0.000000E+00
2	3.137840E-04	1.191054E-04	-2.245393E-04	6.152654E-01	2.976327E-01	2.498148E-01	2.779976E-02
3	2.238776E-03	5.342517E-04	-1.712122E-03	5.952654E-01	2.776327E-01	2.485210E-01	1.092374E-01
4	6.091799E-03	9.004925E-04	-5.155721E-03	5.752654E-01	2.576327E-01	2.453719E-01	2.056669E-01
5	1.068607E-02	1.170591E-03	-1.048399E-02	5.552654E-01	2.376327E-01	2.402943E-01	3.020965E-01
6	1.462814E-02	1.356617E-03	-1.762147E-02	5.352654E-01	2.176327E-01	2.332881E-01	3.985261E-01
7	1.654925E-02	1.399503E-03	-2.649064E-02	5.152654E-01	1.976327E-01	2.244390E-01	4.783198E-01
8	1.675286E-02	9.960685E-04	-3.638343E-02	4.952654E-01	1.776327E-01	2.145238E-01	5.039821E-01
9	1.671019E-02	4.640673E-04	-4.644195E-02	4.752654E-01	1.576327E-01	2.044441E-01	5.039821E-01
10	1.677206E-02	-5.020160E-05	-5.650658E-02	4.552654E-01	1.376327E-01	1.943645E-01	5.039821E-01
11	1.695570E-02	-5.437877E-04	-6.657825E-02	4.352654E-01	1.176327E-01	1.842848E-01	5.039821E-01
12	1.728221E-02	-1.013144E-03	-7.665822E-02	4.152654E-01	9.763266E-02	1.742052E-01	5.039821E-01
13	1.777789E-02	-1.453802E-03	-8.674801E-02	3.952654E-01	7.763266E-02	1.641256E-01	5.039821E-01
14	1.847603E-02	-1.860097E-03	-9.684955E-02	3.752654E-01	5.763266E-02	1.540459E-01	5.039821E-01
15	1.941910E-02	-2.224817E-03	-1.069653E-01	3.552654E-01	3.763266E-02	1.439663E-01	5.039821E-01
16	2.066239E-02	-2.538576E-03	-1.170985E-01	3.352654E-01	1.763266E-02	1.338866E-01	5.039821E-01
17	2.227929E-02	-2.788975E-03	-1.272534E-01	3.152654E-01	-2.367339E-03	1.238070E-01	5.039821E-01
18	2.436909E-02	-2.959087E-03	-1.374357E-01	2.952654E-01	-2.236734E-02	1.137273E-01	5.039821E-01
19	2.706977E-02	-3.025546E-03	-1.476536E-01	2.752654E-01	-4.236734E-02	1.036477E-01	5.039821E-01
20	3.057882E-02	-2.954855E-03	-1.579183E-01	2.552654E-01	-6.236734E-02	9.356807E-02	5.039821E-01
21	3.518888E-02	-2.697274E-03	-1.682469E-01	2.352654E-01	-8.236734E-02	8.348842E-02	5.039821E-01
22	4.135361E-02	-2.175912E-03	-1.786658E-01	2.152654E-01	-1.023673E-01	7.340879E-02	5.039821E-01
23	4.981532E-02	-1.264736E-03	-1.892181E-01	1.952654E-01	-1.223673E-01	6.332914E-02	5.039821E-01
24	6.187841E-02	2.575670E-04	-1.999794E-01	1.752654E-01	-1.423673E-01	5.324950E-02	5.039821E-01
25	8.006539E-02	2.819106E-03	-2.110962E-01	1.552654E-01	-1.623673E-01	4.316987E-02	5.039821E-01
26	1.099458E-01	7.358298E-03	-2.228917E-01	1.352654E-01	-1.823673E-01	3.309165E-02	5.028975E-01
27	1.583690E-01	1.382570E-02	-2.357211E-01	1.152654E-01	-2.023673E-01	2.332886E-02	4.641160E-01
28	2.185907E-01	2.085124E-02	-2.491852E-01	9.526539E-02	-2.223673E-01	1.487925E-02	3.756982E-01
29	2.786287E-01	3.233628E-02	-2.627952E-01	7.526539E-02	-2.423673E-01	8.329589E-03	2.792687E-01
30	3.362298E-01	5.464904E-02	-2.766557E-01	5.526539E-02	-2.623673E-01	3.708514E-03	1.828392E-01
31	3.873407E-01	1.057996E-01	-2.911837E-01	3.526539E-02	-2.823673E-01	1.016022E-03	8.640944E-02
32	4.338619E-01	1.773435E-01	-3.061837E-01	1.526539E-02	-3.023673E-01	8.241066E-05	1.619559E-02
33	4.693232E-01	2.318805E-01	-3.176177E-01	0.000000E+00	-3.176327E-01	0.000000E+00	0.000000E+00
# Orientation 183 : pitch = 8.0 degree ;   roll = -4.0 degree
1	1.524204E-08	1.047187E-07	-3.352223E-08	6.676399E-01	3.338200E-01	2.500000E-01	0.000000E+00
2	2.381954E-04	9.007793E-05	-1.791753E-04	6.476399E-01	3.138200E-01	2.498597E-01	2.105927E-02
3	1.753286E-03	4.016314E-04	-1.367737E-03	6.276399E-01	2.938200E-01	2.488798E-01	8.266689E-02
4	4.973904E-03	6.732498E-04	-4.112262E-03	6.076399E-01	2.738200E-01	2.464991E-01	1.554032E-01
5	9.280280E-03	8.694087E-04	-8.337069E-03	5.876399E-01	2.538200E-01	2.426637E-01	2.281395E-01
6	1.394941E-02	9.986911E-04	-1.394648E-02	5.676399E-01	2.338200E-01	2.373735E-01	3.008758E-01
7	1.821466E-02	1.067862E-03	-2.088960E-02	5.476399E-01	2.138200E-01	2.306287E-01	3.736120E-01
8	2.121069E-02	1.082078E-03	-2.916235E-02	5.276399E-01	1.938200E-01	2.224291E-01	4.463123E-01
9	2.230485E-02	9.271358E-04	-3.865252E-02	5.076399E-01	1.738200E-01	2.129333E-01	4.962481E-01
10	2.237643E-02	4.444275E-04	-4.870972E-02	4.876399E-01	1.538200E-01	2.028556E-01	5.061470E-01
11	2.249010E-02	-6.563920E-05	-5.882200E-02	4.676399E-01	1.338200E-01	1.927326E-01	5.061470E-01
12	2.277215E-02	-5.539801E-04	-6.894673E-02	4.476399E-01	1.138200E-01	1.826097E-01	5.061470E-01
13	2.325226E-02	-1.016751E-03	-7.908609E-02	4.276399E-01	9.381995E-02	1.724868E-01	5.061470E-01
14	2.396752E-02	-1.449182E-03	-8.924283E-02	4.076399E-01	7.381995E-02	1.623638E-01	5.061470E-01
15	2.496482E-02	-1.845195E-03	-9.942043E-02	3.876399E-01	5.381995E-02	1.522409E-01	5.061470E-01
16	2.630438E-02	-2.197042E-03	-1.096233E-01	3.676399E-01	3.381995E-02	1.421179E-01	5.061470E-01
17	2.806492E-02	-2.494528E-03	-1.198573E-01	3.476399E-01	1.381995E-02	1.319950E-01	5.061470E-01
18	3.035148E-02	-2.724155E-03	-1.301302E-01	3.276399E-01	-6.180049E-03	1.218721E-01	5.061470E-01
19	3.330691E-02	-2.867445E-03	-1.404525E-01	3.076399E-01	-2.618005E-02	1.117491E-01	5.061470E-01
