# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m
# axis4_unit = m
# axis5_unit = m
# axis6_unit = m
# axis7_unit = m**3
# axis8_unit = m**2
#C	COGx        	COGy        	COGz        	hfl/minPt   	hfl/refPt   	vol         	FS area     
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
53	-2.336858E-01	-1.080664E-01	-5.053939E-01	6.152731E-02	-4.892363E-01	1.472150E-02	6.344188E-01
54	-3.151593E-01	-1.877670E-01	-5.196551E-01	4.152731E-02	-5.092363E-01	4.908999E-03	3.468318E-01
55	-3.864969E-01	-3.279427E-01	-5.346182E-01	2.152731E-02	-5.292363E-01	6.867435E-04	9.570333E-02
56	-4.573009E-01	-4.712984E-01	-5.496182E-01	1.527310E-03	-5.492363E-01	2.452358E-07	4.817110E-04
57	-4.626370E-01	-4.821023E-01	-5.507487E-01	0.000000E+00	-5.507637E-01	0.000000E+00	0.000000E+00
# Orientation 241 : pitch = -2.0 degree ;   roll = 2.0 degree
1	5.002671E-09	1.377210E-07	3.555630E-09	1.068560E+00	5.342799E-01	1.000000E+00	0.000000E+00
2	-3.719876E-04	-3.722423E-04	-5.701149E-04	1.048560E+00	5.142799E-01	9.989035E-01	1.645075E-01
3	-1.736547E-03	-1.737308E-03	-4.445132E-03	1.028560E+00	4.942799E-01	9.912631E-01	6.365424E-01
4	-2.488280E-03	-2.489638E-03	-1.272344E-02	1.008560E+00	4.742799E-01	9.747303E-01	9.619008E-01
5	-2.260054E-03	-2.261322E-03	-2.266192E-02	9.885598E-01	4.542799E-01	9.548341E-01	1.001220E+00
6	-1.976127E-03	-1.977217E-03	-3.266424E-02	9.685598E-01	4.342799E-01	9.348097E-01	1.001220E+00
7	-1.695062E-03	-1.695972E-03	-4.266658E-02	9.485598E-01	4.142799E-01	9.147853E-01	1.001220E+00
8	-1.417066E-03	-1.417797E-03	-5.266907E-02	9.285598E-01	3.942799E-01	8.947609E-01	1.001220E+00
9	-1.142288E-03	-1.142871E-03	-6.267169E-02	9.085598E-01	3.742799E-01	8.747365E-01	1.001220E+00
10	-8.710275E-04	-8.714312E-04	-7.267439E-02	8.885598E-01	3.542799E-01	8.547121E-01	1.001220E+00
11	-6.035218E-04	-6.037467E-04	-8.267724E-02	8.685598E-01	3.342799E-01	8.346877E-01	1.001220E+00
12	-3.400097E-04	-3.400856E-04	-9.268024E-02	8.485598E-01	3.142799E-01	8.146633E-01	1.001220E+00
13	-8.078909E-05	-8.074578E-05	-1.026834E-01	8.285598E-01	2.942799E-01	7.946390E-01	1.001220E+00
14	1.737227E-04	1.739747E-04	-1.126867E-01	8.085598E-01	2.742799E-01	7.746146E-01	1.001220E+00
15	4.232576E-04	4.236287E-04	-1.226902E-01	7.885598E-01	2.542799E-01	7.545902E-01	1.001220E+00
16	6.673386E-04	6.678588E-04	-1.326939E-01	7.685598E-01	2.342799E-01	7.345657E-01	1.001220E+00
17	9.055188E-04	9.061879E-04	-1.426977E-01	7.485598E-01	2.142799E-01	7.145414E-01	1.001220E+00
18	1.137291E-03	1.138110E-03	-1.527018E-01	7.285598E-01	1.942799E-01	6.945170E-01	1.001220E+00
19	1.362120E-03	1.363058E-03	-1.627062E-01	7.085598E-01	1.742799E-01	6.744926E-01	1.001220E+00
20	1.579319E-03	1.580406E-03	-1.727107E-01	6.885598E-01	1.542799E-01	6.544682E-01	1.001220E+00
21	1.788174E-03	1.789380E-03	-1.827157E-01	6.685598E-01	1.342799E-01	6.344438E-01	1.001220E+00
22	1.987909E-03	1.989234E-03	-1.927209E-01	6.485598E-01	1.142799E-01	6.144194E-01	1.001220E+00
23	2.177541E-03	2.178986E-03	-2.027264E-01	6.285598E-01	9.427988E-02	5.943950E-01	1.001220E+00
24	2.356087E-03	2.357621E-03	-2.127324E-01	6.085598E-01	7.427988E-02	5.743706E-01	1.001220E+00
25	2.522265E-03	2.523918E-03	-2.227388E-01	5.885598E-01	5.427988E-02	5.543462E-01	1.001220E+00
26	2.674734E-03	2.676505E-03	-2.327456E-01	5.685598E-01	3.427988E-02	5.343218E-01	1.001220E+00
27	2.811884E-03	2.813715E-03	-2.427530E-01	5.485598E-01	1.427988E-02	5.142974E-01	1.001220E+00
28	2.931868E-03	2.933789E-03	-2.527611E-01	5.285598E-01	-5.720119E-03	4.942730E-01	1.001220E+00
29	3.032481E-03	3.034461E-03	-2.627697E-01	5.085598E-01	-2.572012E-02	4.742486E-01	1.001220E+00
30	3.111189E-03	3.113199E-03	-2.727792E-01	4.885598E-01	-4.572012E-02	4.542243E-01	1.001220E+00
31	3.164922E-03	3.166962E-03	-2.827895E-01	4.685598E-01	-6.572012E-02	4.341998E-01	1.001220E+00
32	3.190105E-03	3.192175E-03	-2.928008E-01	4.485598E-01	-8.572012E-02	4.141754E-01	1.001220E+00
33	3.182357E-03	3.184397E-03	-3.028132E-01	4.285598E-01	-1.057201E-01	3.941511E-01	1.001220E+00
34	3.136401E-03	3.138412E-03	-3.128270E-01	4.085598E-01	-1.257201E-01	3.741266E-01	1.001220E+00
35	3.045743E-03	3.047723E-03	-3.228424E-01	3.885598E-01	-1.457201E-01	3.541023E-01	1.001220E+00
36	2.902364E-03	2.904255E-03	-3.328596E-01	3.685598E-01	-1.657201E-01	3.340779E-01	1.001220E+00
37	2.696162E-03	2.697904E-03	-3.428790E-01	3.485598E-01	-1.857201E-01	3.140535E-01	1.001220E+00
38	2.414321E-03	2.415884E-03	-3.529010E-01	3.285598E-01	-2.057201E-01	2.940291E-01	1.001220E+00
39	2.040212E-03	2.041597E-03	-3.629262E-01	3.085598E-01	-2.257201E-01	2.740047E-01	1.001220E+00
40	1.552080E-03	1.553137E-03	-3.729554E-01	2.885598E-01	-2.457201E-01	2.539803E-01	1.001220E+00
41	9.206285E-04	9.212977E-04	-3.829897E-01	2.685598E-01	-2.657201E-01	2.339559E-01	1.001220E+00
42	1.055648E-04	1.057273E-04	-3.930303E-01	2.485598E-01	-2.857201E-01	2.139315E-01	1.001220E+00
43	-9.499738E-04	-9.504372E-04	-4.030793E-01	2.285598E-01	-3.057201E-01	1.939071E-01	1.001220E+00
44	-2.329046E-03	-2.330344E-03	-4.131397E-01	2.085598E-01	-3.257201E-01	1.738827E-01	1.001220E+00
45	-4.157955E-03	-4.160386E-03	-4.232157E-01	1.885598E-01	-3.457201E-01	1.538583E-01	1.001220E+00
46	-6.638671E-03	-6.642621E-03	-4.333144E-01	1.685598E-01	-3.657201E-01	1.338340E-01	1.001220E+00
47	-1.011523E-02	-1.012130E-02	-4.434480E-01	1.485598E-01	-3.857201E-01	1.138095E-01	1.001220E+00
48	-1.522547E-02	-1.523466E-02	-4.536385E-01	1.285598E-01	-4.057201E-01	9.378515E-02	1.001220E+00
49	-2.329996E-02	-2.331407E-02	-4.639324E-01	1.085598E-01	-4.257201E-01	7.376077E-02	1.001220E+00
50	-3.765252E-02	-3.767539E-02	-4.744455E-01	8.855976E-02	-4.457201E-01	5.373634E-02	1.001220E+00
51	-6.946599E-02	-6.950830E-02	-4.855680E-01	6.855976E-02	-4.657201E-01	3.371221E-02	1.000610E+00
52	-1.464723E-01	-1.465512E-01	-4.982675E-01	4.855976E-02	-4.857201E-01	1.499711E-02	8.160659E-01
53	-2.776845E-01	-2.779092E-01	-5.128600E-01	2.855976E-02	-5.057201E-01	3.193520E-03	3.354563E-01
54	-4.205165E-01	-4.210029E-01	-5.278600E-01	8.559758E-03	-5.257201E-01	8.597986E-05	3.013380E-02
55	-4.815044E-01	-4.821025E-01	-5.342649E-01	0.000000E+00	-5.342799E-01	0.000000E+00	0.000000E+00
# Orientation 242 : pitch = 0.0 degree ;   roll = 2.0 degree
1	0.000000E+00	1.377210E-07	-5.000447E-09	1.034290E+00	5.171452E-01	1.000000E+00	0.000000E+00
2	0.000000E+00	-1.681429E-03	-2.905612E-03	1.014290E+00	4.971452E-01	9.942661E-01	5.734230E-01
3	0.000000E+00	-2.583366E-03	-1.132703E-02	9.942904E-01	4.771452E-01	9.774363E-01	1.000610E+00
4	0.000000E+00	-2.296399E-03	-2.132816E-02	9.742904E-01	4.571452E-01	9.574242E-01	1.000610E+00
5	0.000000E+00	-2.012085E-03	-3.132928E-02	9.542904E-01	4.371452E-01	9.374120E-01	1.000610E+00
6	0.000000E+00	-1.730573E-03	-4.133046E-02	9.342904E-01	4.171452E-01	9.173998E-01	1.000610E+00
7	0.000000E+00	-1.452129E-03	-5.133170E-02	9.142904E-01	3.971452E-01	8.973876E-01	1.000610E+00
8	0.000000E+00	-1.176875E-03	-6.133298E-02	8.942904E-01	3.771452E-01	8.773754E-01	1.000610E+00
9	0.000000E+00	-9.050780E-04	-7.133434E-02	8.742904E-01	3.571452E-01	8.573632E-01	1.000610E+00
10	0.000000E+00	-6.370061E-04	-8.133576E-02	8.542904E-01	3.371452E-01	8.373510E-01	1.000610E+00
11	0.000000E+00	-3.728681E-04	-9.133724E-02	8.342904E-01	3.171452E-01	8.173388E-01	1.000610E+00
12	0.000000E+00	-1.130515E-04	-1.013388E-01	8.142904E-01	2.971452E-01	7.973266E-01	1.000610E+00
13	0.000000E+00	1.422054E-04	-1.113404E-01	7.942904E-01	2.771452E-01	7.773144E-01	1.000610E+00
14	0.000000E+00	3.924853E-04	-1.213422E-01	7.742904E-01	2.571452E-01	7.573022E-01	1.000610E+00
15	0.000000E+00	6.374008E-04	-1.313440E-01	7.542904E-01	2.371452E-01	7.372900E-01	1.000610E+00
16	0.000000E+00	8.764750E-04	-1.413459E-01	7.342904E-01	2.171452E-01	7.172778E-01	1.000610E+00
17	0.000000E+00	1.109231E-03	-1.513479E-01	7.142904E-01	1.971452E-01	6.972656E-01	1.000610E+00
18	0.000000E+00	1.335133E-03	-1.613501E-01	6.942904E-01	1.771452E-01	6.772534E-01	1.000610E+00
19	0.000000E+00	1.553494E-03	-1.713524E-01	6.742904E-01	1.571452E-01	6.572412E-01	1.000610E+00
20	0.000000E+00	1.763660E-03	-1.813548E-01	6.542904E-01	1.371452E-01	6.372290E-01	1.000610E+00
21	0.000000E+00	1.964796E-03	-1.913574E-01	6.342904E-01	1.171452E-01	6.172168E-01	1.000610E+00
22	0.000000E+00	2.156008E-03	-2.013601E-01	6.142904E-01	9.714518E-02	5.972046E-01	1.000610E+00
23	0.000000E+00	2.336252E-03	-2.113631E-01	5.942904E-01	7.714518E-02	5.771924E-01	1.000610E+00
24	0.000000E+00	2.504397E-03	-2.213662E-01	5.742904E-01	5.714518E-02	5.571802E-01	1.000610E+00
25	0.000000E+00	2.659012E-03	-2.313696E-01	5.542904E-01	3.714518E-02	5.371680E-01	1.000610E+00
26	0.000000E+00	2.798606E-03	-2.413733E-01	5.342904E-01	1.714518E-02	5.171558E-01	1.000610E+00
27	0.000000E+00	2.921272E-03	-2.513772E-01	5.142904E-01	-2.854818E-03	4.971436E-01	1.000610E+00
28	0.000000E+00	3.024984E-03	-2.613815E-01	4.942904E-01	-2.285482E-02	4.771314E-01	1.000610E+00
29	0.000000E+00	3.107179E-03	-2.713862E-01	4.742904E-01	-4.285482E-02	4.571192E-01	1.000610E+00
30	0.000000E+00	3.164906E-03	-2.813913E-01	4.542904E-01	-6.285482E-02	4.371071E-01	1.000610E+00
31	0.000000E+00	3.194708E-03	-2.913969E-01	4.342904E-01	-8.285482E-02	4.170948E-01	1.000610E+00
32	0.000000E+00	3.192294E-03	-3.014030E-01	4.142904E-01	-1.028548E-01	3.970826E-01	1.000610E+00
33	0.000000E+00	3.152538E-03	-3.114098E-01	3.942904E-01	-1.228548E-01	3.770705E-01	1.000610E+00
34	0.000000E+00	3.069181E-03	-3.214173E-01	3.742904E-01	-1.428548E-01	3.570582E-01	1.000610E+00
35	0.000000E+00	2.934474E-03	-3.314258E-01	3.542904E-01	-1.628548E-01	3.370460E-01	1.000610E+00
36	0.000000E+00	2.738673E-03	-3.414353E-01	3.342904E-01	-1.828548E-01	3.170339E-01	1.000610E+00
37	0.000000E+00	2.469439E-03	-3.514461E-01	3.142904E-01	-2.028548E-01	2.970216E-01	1.000610E+00
38	0.000000E+00	2.110857E-03	-3.614584E-01	2.942904E-01	-2.228548E-01	2.770095E-01	1.000610E+00
39	0.000000E+00	1.642007E-03	-3.714727E-01	2.742904E-01	-2.428548E-01	2.569973E-01	1.000610E+00
40	0.000000E+00	1.035023E-03	-3.814894E-01	2.542904E-01	-2.628548E-01	2.369851E-01	1.000610E+00
41	0.000000E+00	2.516395E-04	-3.915092E-01	2.342904E-01	-2.828548E-01	2.169729E-01	1.000610E+00
42	0.000000E+00	-7.618779E-04	-4.015329E-01	2.142904E-01	-3.028548E-01	1.969607E-01	1.000610E+00
43	0.000000E+00	-2.083670E-03	-4.115621E-01	1.942904E-01	-3.228548E-01	1.769485E-01	1.000610E+00
44	0.000000E+00	-3.831606E-03	-4.215987E-01	1.742904E-01	-3.428548E-01	1.569363E-01	1.000610E+00
45	0.000000E+00	-6.192546E-03	-4.316460E-01	1.542904E-01	-3.628548E-01	1.369241E-01	1.000610E+00
46	0.000000E+00	-9.481292E-03	-4.417094E-01	1.342904E-01	-3.828548E-01	1.169119E-01	1.000610E+00
47	0.000000E+00	-1.427273E-02	-4.517992E-01	1.142904E-01	-4.028548E-01	9.689967E-02	1.000610E+00
48	5.960464E-08	-2.174015E-02	-4.619355E-01	9.429037E-02	-4.228548E-01	7.688749E-02	1.000610E+00
49	5.960464E-08	-3.470830E-02	-4.721679E-01	7.429037E-02	-4.428548E-01	5.687532E-02	1.000610E+00
50	5.960464E-08	-6.213595E-02	-4.826526E-01	5.429037E-02	-4.628548E-01	3.686308E-02	1.000610E+00
51	1.192093E-07	-1.553288E-01	-4.942849E-01	3.429037E-02	-4.828548E-01	1.685622E-02	9.831456E-01
52	2.980232E-07	-3.460041E-01	-5.076182E-01	1.429037E-02	-5.028548E-01	2.927551E-03	4.097227E-01
53	1.907349E-04	-4.820552E-01	-5.171319E-01	0.000000E+00	-5.171452E-01	0.000000E+00	0.000000E+00
# Orientation 243 : pitch = 2.0 degree ;   roll = 2.0 degree
1	8.508629E-09	1.377210E-07	2.706782E-08	1.068560E+00	5.342799E-01	1.000000E+00	0.000000E+00
2	3.720011E-04	-3.722125E-04	-5.700914E-04	1.048560E+00	5.142799E-01	9.989037E-01	1.645073E-01
3	1.736530E-03	-1.737278E-03	-4.445079E-03	1.028560E+00	4.942799E-01	9.912633E-01	6.365417E-01
4	2.488264E-03	-2.489608E-03	-1.272342E-02	1.008560E+00	4.742799E-01	9.747305E-01	9.619006E-01
5	2.260097E-03	-2.261292E-03	-2.266190E-02	9.885598E-01	4.542799E-01	9.548343E-01	1.001220E+00
6	1.976141E-03	-1.977187E-03	-3.266418E-02	9.685598E-01	4.342799E-01	9.348099E-01	1.001220E+00
7	1.695105E-03	-1.695972E-03	-4.266656E-02	9.485598E-01	4.142799E-01	9.147855E-01	1.001220E+00
8	1.417049E-03	-1.417767E-03	-5.266905E-02	9.285598E-01	3.942799E-01	8.947611E-01	1.001220E+00
9	1.142332E-03	-1.142841E-03	-6.267163E-02	9.085598E-01	3.742799E-01	8.747367E-01	1.001220E+00
10	8.710708E-04	-8.714312E-04	-7.267437E-02	8.885598E-01	3.542799E-01	8.547123E-01	1.001220E+00
11	6.035055E-04	-6.037169E-04	-8.267722E-02	8.685598E-01	3.342799E-01	8.346879E-01	1.001220E+00
12	3.399934E-04	-3.400558E-04	-9.268019E-02	8.485598E-01	3.142799E-01	8.146635E-01	1.001220E+00
13	8.083241E-05	-8.071598E-05	-1.026833E-01	8.285598E-01	2.942799E-01	7.946391E-01	1.001220E+00
14	-1.737390E-04	1.739747E-04	-1.126866E-01	8.085598E-01	2.742799E-01	7.746147E-01	1.001220E+00
15	-4.232441E-04	4.236585E-04	-1.226901E-01	7.885598E-01	2.542799E-01	7.545903E-01	1.001220E+00
16	-6.673251E-04	6.678886E-04	-1.326938E-01	7.685598E-01	2.342799E-01	7.345659E-01	1.001220E+00
17	-9.055053E-04	9.062177E-04	-1.426977E-01	7.485598E-01	2.142799E-01	7.145415E-01	1.001220E+00
18	-1.137308E-03	1.138139E-03	-1.527018E-01	7.285598E-01	1.942799E-01	6.945171E-01	1.001220E+00
19	-1.362077E-03	1.363087E-03	-1.627061E-01	7.085598E-01	1.742799E-01	6.744927E-01	1.001220E+00
20	-1.579276E-03	1.580436E-03	-1.727107E-01	6.885598E-01	1.542799E-01	6.544683E-01	1.001220E+00
21	-1.788190E-03	1.789410E-03	-1.827156E-01	6.685598E-01	1.342799E-01	6.344439E-01	1.001220E+00
22	-1.987866E-03	1.989264E-03	-1.927208E-01	6.485598E-01	1.142799E-01	6.144195E-01	1.001220E+00
23	-2.177528E-03	2.179015E-03	-2.027264E-01	6.285598E-01	9.427994E-02	5.943951E-01	1.001220E+00
24	-2.356044E-03	2.357650E-03	-2.127323E-01	6.085598E-01	7.427994E-02	5.743707E-01	1.001220E+00
25	-2.522222E-03	2.523947E-03	-2.227387E-01	5.885598E-01	5.427994E-02	5.543463E-01	1.001220E+00
26	-2.674750E-03	2.676505E-03	-2.327456E-01	5.685598E-01	3.427994E-02	5.343219E-01	1.001220E+00
27	-2.811900E-03	2.813745E-03	-2.427530E-01	5.485598E-01	1.427994E-02	5.142976E-01	1.001220E+00
28	-2.931825E-03	2.933789E-03	-2.527610E-01	5.285598E-01	-5.720056E-03	4.942731E-01	1.001220E+00
29	-3.032437E-03	3.034491E-03	-2.627697E-01	5.085598E-01	-2.572006E-02	4.742488E-01	1.001220E+00
30	-3.111175E-03	3.113229E-03	-2.727791E-01	4.885598E-01	-4.572006E-02	4.542244E-01	1.001220E+00
31	-3.164879E-03	3.166992E-03	-2.827894E-01	4.685598E-01	-6.572006E-02	4.341999E-01	1.001220E+00
32	-3.190092E-03	3.192175E-03	-2.928007E-01	4.485598E-01	-8.572006E-02	4.141756E-01	1.001220E+00
33	-3.182343E-03	3.184426E-03	-3.028132E-01	4.285598E-01	-1.057201E-01	3.941512E-01	1.001220E+00
34	-3.136388E-03	3.138441E-03	-3.128270E-01	4.085598E-01	-1.257201E-01	3.741267E-01	1.001220E+00
35	-3.045729E-03	3.047753E-03	-3.228423E-01	3.885598E-01	-1.457201E-01	3.541024E-01	1.001220E+00
36	-2.902320E-03	2.904285E-03	-3.328595E-01	3.685598E-01	-1.657201E-01	3.340780E-01	1.001220E+00
37	-2.696148E-03	2.697933E-03	-3.428789E-01	3.485598E-01	-1.857201E-01	3.140536E-01	1.001220E+00
38	-2.414278E-03	2.415914E-03	-3.529009E-01	3.285598E-01	-2.057201E-01	2.940292E-01	1.001220E+00
39	-2.040199E-03	2.041597E-03	-3.629262E-01	3.085598E-01	-2.257201E-01	2.740048E-01	1.001220E+00
40	-1.552037E-03	1.553167E-03	-3.729554E-01	2.885598E-01	-2.457201E-01	2.539804E-01	1.001220E+00
41	-9.205852E-04	9.213275E-04	-3.829896E-01	2.685598E-01	-2.657201E-01	2.339560E-01	1.001220E+00
42	-1.055513E-04	1.057572E-04	-3.930303E-01	2.485598E-01	-2.857201E-01	2.139316E-01	1.001220E+00
43	9.499873E-04	-9.504074E-04	-4.030793E-01	2.285598E-01	-3.057201E-01	1.939072E-01	1.001220E+00
44	2.329060E-03	-2.330314E-03	-4.131396E-01	2.085598E-01	-3.257201E-01	1.738828E-01	1.001220E+00
45	4.157969E-03	-4.160356E-03	-4.232156E-01	1.885598E-01	-3.457201E-01	1.538584E-01	1.001220E+00
46	6.638714E-03	-6.642591E-03	-4.333144E-01	1.685598E-01	-3.657201E-01	1.338340E-01	1.001220E+00
47	1.011527E-02	-1.012127E-02	-4.434479E-01	1.485598E-01	-3.857201E-01	1.138096E-01	1.001220E+00
48	1.522548E-02	-1.523460E-02	-4.536384E-01	1.285598E-01	-4.057201E-01	9.378523E-02	1.001220E+00
49	2.330000E-02	-2.331401E-02	-4.639324E-01	1.085598E-01	-4.257201E-01	7.376086E-02	1.001220E+00
50	3.765250E-02	-3.767530E-02	-4.744455E-01	8.855984E-02	-4.457201E-01	5.373642E-02	1.001220E+00
51	6.946588E-02	-6.950809E-02	-4.855680E-01	6.855984E-02	-4.657201E-01	3.371229E-02	1.000610E+00
52	1.464720E-01	-1.465507E-01	-4.982674E-01	4.855984E-02	-4.857201E-01	1.499718E-02	8.160672E-01
53	2.776840E-01	-2.779084E-01	-5.128600E-01	2.855984E-02	-5.057201E-01	3.193551E-03	3.354583E-01
54	4.205158E-01	-4.210021E-01	-5.278600E-01	8.559843E-03	-5.257201E-01	8.598292E-05	3.013451E-02
55	4.815045E-01	-4.821026E-01	-5.342649E-01	0.000000E+00	-5.342799E-01	0.000000E+00	0.000000E+00
# Orientation 244 : pitch = 4.0 degree ;   roll = 2.0 degree
1	1.178769E-08	1.675234E-07	3.299483E-08	1.101527E+00	5.507637E-01	1.000000E+00	0.000000E+00
2	2.159594E-04	-1.865738E-04	-2.951888E-04	1.081527E+00	5.307637E-01	9.994498E-01	8.260559E-02
3	1.416635E-03	-8.704477E-04	-2.299455E-03	1.061527E+00	5.107637E-01	9.956044E-01	3.248692E-01
4	3.354382E-03	-1.564454E-03	-7.070896E-03	1.041527E+00	4.907637E-01	9.862312E-01	6.124563E-01
5	4.561853E-03	-2.159428E-03	-1.462188E-02	1.021527E+00	4.707637E-01	9.711802E-01	8.783740E-01
6	4.448426E-03	-2.225172E-03	-2.412730E-02	1.001527E+00	4.507637E-01	9.521337E-01	9.987384E-01
7	3.884387E-03	-1.944404E-03	-3.412977E-02	9.815274E-01	4.307637E-01	9.320792E-01	1.003053E+00
8	3.322673E-03	-1.663160E-03	-4.413575E-02	9.615274E-01	4.107637E-01	9.120181E-01	1.003053E+00
9	2.767098E-03	-1.385044E-03	-5.414202E-02	9.415274E-01	3.907637E-01	8.919571E-01	1.003053E+00
10	2.218139E-03	-1.110237E-03	-6.414857E-02	9.215274E-01	3.707637E-01	8.718960E-01	1.003053E+00
11	1.676273E-03	-8.389765E-04	-7.415545E-02	9.015274E-01	3.507637E-01	8.518349E-01	1.003053E+00
12	1.141977E-03	-5.715006E-04	-8.416262E-02	8.815274E-01	3.307637E-01	8.317739E-01	1.003053E+00
13	6.158470E-04	-3.081375E-04	-9.417018E-02	8.615274E-01	3.107637E-01	8.117128E-01	1.003053E+00
14	9.853827E-05	-4.915532E-05	-1.041781E-01	8.415274E-01	2.907637E-01	7.916517E-01	1.003053E+00
15	-4.093529E-04	2.051181E-04	-1.141865E-01	8.215274E-01	2.707637E-01	7.715907E-01	1.003053E+00
16	-9.070517E-04	4.542357E-04	-1.241952E-01	8.015274E-01	2.507637E-01	7.515296E-01	1.003053E+00
17	-1.393664E-03	6.978399E-04	-1.342045E-01	7.815274E-01	2.307637E-01	7.314685E-01	1.003053E+00
18	-1.868236E-03	9.354538E-04	-1.442143E-01	7.615274E-01	2.107637E-01	7.114075E-01	1.003053E+00
19	-2.329874E-03	1.166511E-03	-1.542247E-01	7.415274E-01	1.907637E-01	6.913464E-01	1.003053E+00
20	-2.777207E-03	1.390476E-03	-1.642356E-01	7.215274E-01	1.707637E-01	6.712853E-01	1.003053E+00
21	-3.209102E-03	1.606662E-03	-1.742473E-01	7.015274E-01	1.507637E-01	6.512243E-01	1.003053E+00
22	-3.623951E-03	1.814354E-03	-1.842597E-01	6.815274E-01	1.307637E-01	6.311632E-01	1.003053E+00
23	-4.020143E-03	2.012689E-03	-1.942729E-01	6.615274E-01	1.107637E-01	6.111021E-01	1.003053E+00
24	-4.395712E-03	2.200711E-03	-2.042870E-01	6.415274E-01	9.076372E-02	5.910411E-01	1.003053E+00
25	-4.748571E-03	2.377380E-03	-2.143021E-01	6.215274E-01	7.076372E-02	5.709800E-01	1.003053E+00
26	-5.076218E-03	2.541382E-03	-2.243183E-01	6.015274E-01	5.076372E-02	5.509189E-01	1.003053E+00
27	-5.375791E-03	2.691347E-03	-2.343357E-01	5.815274E-01	3.076372E-02	5.308579E-01	1.003053E+00
28	-5.643952E-03	2.825577E-03	-2.443545E-01	5.615274E-01	1.076372E-02	5.107968E-01	1.003053E+00
29	-5.876827E-03	2.942193E-03	-2.543749E-01	5.415274E-01	-9.236279E-03	4.907357E-01	1.003053E+00
30	-6.070006E-03	3.038872E-03	-2.643969E-01	5.215274E-01	-2.923628E-02	4.706747E-01	1.003053E+00
31	-6.218064E-03	3.113020E-03	-2.744210E-01	5.015274E-01	-4.923628E-02	4.506136E-01	1.003053E+00
32	-6.314802E-03	3.161449E-03	-2.844472E-01	4.815274E-01	-6.923628E-02	4.305525E-01	1.003053E+00
33	-6.352651E-03	3.180373E-03	-2.944760E-01	4.615274E-01	-8.923628E-02	4.104915E-01	1.003053E+00
34	-6.322491E-03	3.165293E-03	-3.045079E-01	4.415274E-01	-1.092363E-01	3.904304E-01	1.003053E+00
35	-6.213355E-03	3.110636E-03	-3.145431E-01	4.215274E-01	-1.292363E-01	3.703693E-01	1.003053E+00
36	-6.011593E-03	3.009636E-03	-3.245824E-01	4.015274E-01	-1.492363E-01	3.503083E-01	1.003053E+00
37	-5.700398E-03	2.853829E-03	-3.346264E-01	3.815274E-01	-1.692363E-01	3.302472E-01	1.003053E+00
38	-5.258429E-03	2.632607E-03	-3.446762E-01	3.615274E-01	-1.892363E-01	3.101861E-01	1.003053E+00
39	-4.658687E-03	2.332378E-03	-3.547328E-01	3.415274E-01	-2.092363E-01	2.901251E-01	1.003053E+00
40	-3.866005E-03	1.935530E-03	-3.647978E-01	3.215274E-01	-2.292363E-01	2.700640E-01	1.003053E+00
41	-2.833831E-03	1.418818E-03	-3.748733E-01	3.015274E-01	-2.492363E-01	2.500029E-01	1.003053E+00
42	-1.499522E-03	7.508582E-04	-3.849620E-01	2.815274E-01	-2.692363E-01	2.299419E-01	1.003053E+00
43	2.234696E-04	-1.117104E-04	-3.950675E-01	2.615274E-01	-2.892363E-01	2.098808E-01	1.003053E+00
44	2.458525E-03	-1.230579E-03	-4.051955E-01	2.415274E-01	-3.092363E-01	1.898197E-01	1.003053E+00
45	5.387080E-03	-2.696645E-03	-4.153536E-01	2.215274E-01	-3.292363E-01	1.697587E-01	1.003053E+00
46	9.287965E-03	-4.649472E-03	-4.255541E-01	2.015274E-01	-3.492363E-01	1.496976E-01	1.003053E+00
47	1.461257E-02	-7.315021E-03	-4.358167E-01	1.815274E-01	-3.692363E-01	1.296365E-01	1.003053E+00
48	2.214290E-02	-1.108478E-02	-4.461755E-01	1.615274E-01	-3.892363E-01	1.095755E-01	1.003053E+00
49	3.336186E-02	-1.670111E-02	-4.566950E-01	1.415274E-01	-4.092363E-01	8.951442E-02	1.003053E+00
50	5.146588E-02	-2.576415E-02	-4.675147E-01	1.215274E-01	-4.292363E-01	6.945331E-02	1.003053E+00
51	8.482022E-02	-4.245247E-02	-4.789990E-01	1.015274E-01	-4.492363E-01	4.939421E-02	1.001140E+00
52	1.476494E-01	-7.038940E-02	-4.917070E-01	8.152740E-02	-4.692363E-01	3.017354E-02	8.933933E-01
53	2.336856E-01	-1.080661E-01	-5.053939E-01	6.152740E-02	-4.892363E-01	1.472156E-02	6.344200E-01
54	3.151591E-01	-1.877663E-01	-5.196550E-01	4.152740E-02	-5.092363E-01	4.909033E-03	3.468332E-01
55	3.864966E-01	-3.279420E-01	-5.346182E-01	2.152740E-02	-5.292363E-01	6.867534E-04	9.570423E-02
56	4.573006E-01	-4.712977E-01	-5.496181E-01	1.527404E-03	-5.492363E-01	2.452877E-07	4.817789E-04
57	4.626371E-01	-4.821024E-01	-5.507487E-01	0.000000E+00	-5.507637E-01	0.000000E+00	0.000000E+00
# Orientation 245 : pitch = 6.0 degree ;   roll = 2.0 degree
1	-2.564638E-09	1.675234E-07	9.413981E-09	1.133153E+00	5.665764E-01	1.000000E+00	0.000000E+00
